17	5	2012	27.39	24.87	NA	NA	NA	17.71	0
18	5	2012	28.13	25.01	NA	NA	NA	19.94	0
19	5	2012	27.18	24.73	NA	NA	NA	10.76	20.5
20	5	2012	28.07	24.27	NA	NA	NA	21.1	0
21	5	2012	26.89	25.04	NA	NA	NA	13.57	52.8
22	5	2012	28.45	24.41	NA	NA	NA	23.36	0
23	5	2012	26.86	24.86	NA	NA	NA	18.898	3.25
24	5	2012	26.38	24.65	NA	NA	NA	19.69	0
25	5	2012	26.03	24.56	NA	NA	NA	18.97	0
26	5	2012	26.54	24.01	NA	NA	NA	13.68	79.6
27	5	2012	26.95	24.1	NA	NA	NA	20.48	1.7
28	5	2012	26.07	24.51	NA	NA	NA	17.28	3
29	5	2012	26.34	24.45	NA	NA	NA	15.88	2.05
30	5	2012	26.49	24.29	NA	NA	NA	17.17	2.95
31	5	2012	26.18	24.36	NA	NA	NA	17.06	6.85
1	6	2012	26.92	24.38	NA	NA	NA	20.2	0
2	6	2012	27.31	24.69	NA	NA	NA	10.04	0
3	6	2012	28.07	24.14	NA	NA	NA	13.28	0
4	6	2012	26.55	24.27	NA	NA	NA	19.15	7.9
5	6	2012	27.24	24.6	NA	NA	NA	14.22	63
6	6	2012	27.75	24.26	NA	NA	NA	19.12	0
7	6	2012	26.3	24.46	NA	NA	NA	14	23
8	6	2012	28.05	24.29	NA	NA	NA	18.558	0
9	6	2012	28.47	24.8	NA	NA	NA	19.73	0
10	6	2012	27.44	25.04	NA	NA	NA	21.38	0
11	6	2012	27.8	24.83	NA	NA	NA	17.82	4.3
12	6	2012	26.26	24.69	NA	NA	NA	12.06	33.05
13	6	2012	27.52	24.16	NA	NA	NA	18.22	8.4
14	6	2012	26.62	24.28	NA	NA	NA	8.96	22.85
15	6	2012	26.71	24.04	NA	NA	NA	15.08	0.8
16	6	2012	26.46	23.98	NA	NA	NA	18.4	4.75
17	6	2012	25.39	23.69	NA	NA	NA	11.99	31.62
18	6	2012	26.55	23.82	NA	NA	NA	19.84	42.05
19	6	2012	26.19	24.25	NA	NA	NA	18.5	1.55
20	6	2012	25.2	23.74	NA	NA	NA	15.19	25.05
21	6	2012	25.69	23.75	NA	NA	NA	20.38	12.4
22	6	2012	25.68	24.25	NA	NA	NA	19.3	3.8
23	6	2012	26.27	23.88	NA	NA	NA	20.41	0
24	6	2012	26.16	23.88	NA	NA	NA	19.125	0
25	6	2012	25.58	23.65	NA	NA	NA	16.88	10.1
26	6	2012	26.37	23.63	NA	NA	NA	19.91	0
27	6	2012	25.32	23.66	NA	NA	NA	14.29	4.25
28	6	2012	24.64	23.26	NA	NA	NA	11.59	46.69
29	6	2012	25.86	23.17	NA	NA	NA	10.12	30.45
30	6	2012	26.61	23.24	NA	NA	NA	18	39.95
1	7	2012	25.06	23.44	NA	NA	NA	17.71	10.7
2	7	2012	25.49	23.41	NA	NA	NA	8.24	116.02
3	7	2012	25.53	23.79	NA	NA	NA	11.92	21.9
4	7	2012	24.61	23.47	NA	NA	NA	11.84	7.025
5	7	2012	26.83	23.31	NA	NA	NA	16.27	22.6
6	7	2012	28.1	23.18	NA	NA	NA	17.14	3.25
7	7	2012	25.16	23.36	NA	NA	NA	11.27	10
8	7	2012	26.33	23.39	NA	NA	NA	14.54	5.6
9	7	2012	27.64	23.29	NA	NA	NA	16.7	15
10	7	2012	27.32	23.41	NA	NA	NA	16.325	1.65
11	7	2012	26.11	23.63	NA	NA	NA	14.51	0
12	7	2012	27.41	23.63	NA	NA	NA	19.55	7.1
13	7	2012	27.33	23.71	NA	NA	NA	18.86	0
14	7	2012	25.35	23.83	NA	NA	NA	12.46	0
15	7	2012	24.49	23.29	NA	NA	NA	5.98	137.25
16	7	2012	27.63	22.88	NA	NA	NA	17.78	4.35
17	7	2012	27.36	23.22	NA	NA	NA	19.19	3.05
18	7	2012	27.03	23.22	NA	NA	NA	11.23	0.5
19	7	2012	28.15	23.69	NA	NA	NA	16.13	3.2
20	7	2012	27.67	23.3	NA	NA	NA	14.98	2
21	7	2012	24.68	23.13	NA	NA	NA	14.4	0
22	7	2012	26.07	23.04	NA	NA	NA	4.93	51.55
23	7	2012	26.83	23.19	NA	NA	NA	13.43	26.65
24	7	2012	26.99	23.22	NA	NA	NA	10.37	0
25	7	2012	25.52	23.31	NA	NA	NA	9.94	16
26	7	2012	25	23.32	NA	NA	NA	12.323	59.35
27	7	2012	26.58	23.33	NA	NA	NA	13.46	54.25
28	7	2012	27.67	23.44	NA	NA	NA	15.52	23.95
29	7	2012	27.36	23.45	NA	NA	NA	15.16	21.7
30	7	2012	27.55	23.37	NA	NA	NA	15.44	27.52
31	7	2012	26.62	23.24	NA	NA	NA	11.3	5.85
1	8	2012	26.21	22.92	NA	NA	NA	10.76	2.1
2	8	2012	27.02	22.87	NA	NA	NA	14.4	1.35
3	8	2012	27.23	23.06	NA	NA	NA	11.99	0.55
4	8	2012	25.4	23.03	NA	NA	NA	6.34	4.55
5	8	2012	26.64	22.96	NA	NA	NA	14.83	4.9
6	8	2012	27.37	22.53	NA	NA	NA	13.36	0
7	8	2012	26.09	22.43	NA	NA	NA	11.3	0
8	8	2012	28.38	22.61	NA	NA	NA	13.57	0
9	8	2012	26.51	22.64	NA	NA	NA	9.58	0
10	8	2012	26.22	22.31	NA	NA	NA	9.86	0
11	8	2012	25.31	22.55	NA	NA	NA	13.518	0
12	8	2012	27.77	22.3	NA	NA	NA	19.76	0
13	8	2012	28.35	21.19	NA	NA	NA	14.87	0
14	8	2012	26.42	22.53	NA	NA	NA	14.36	0.2
15	8	2012	28.07	22.43	NA	NA	NA	19.48	0
16	8	2012	28.99	21.81	NA	NA	NA	18.29	0
17	8	2012	26.6	22.18	NA	NA	NA	9.97	10.75
18	8	2012	26.23	22.56	NA	NA	NA	13.97	3.15
19	8	2012	27.35	22.72	NA	NA	NA	15.91	0.2
20	8	2012	25.06	22.88	NA	NA	NA	14.69	0.35
21	8	2012	25.09	22.71	NA	NA	NA	10.91	0
22	8	2012	25.68	22.88	NA	NA	NA	6.91	19.4
23	8	2012	25.92	22.92	NA	NA	NA	12.28	21.95
24	8	2012	24.5	22.85	NA	NA	NA	11.66	2.1
25	8	2012	26.91	22.79	NA	NA	NA	13.86	4.3
26	8	2012	29.04	22.64	NA	NA	NA	14.11	1.5
27	8	2012	28.12	22.84	NA	NA	NA	14.598	0
28	8	2012	27.89	22.92	NA	NA	NA	12.82	0
29	8	2012	28.39	23.35	NA	NA	NA	17.6	2.4
30	8	2012	28.25	23.08	NA	NA	NA	18	0
31	8	2012	27.42	23.34	NA	NA	NA	12.71	0
1	9	2012	23.84	22.73	NA	NA	NA	11.23	6.95
2	9	2012	26.75	22.69	NA	NA	NA	10.66	36.35
3	9	2012	26.02	23.03	NA	NA	NA	13.9	31.35
4	9	2012	25.57	23.47	NA	NA	NA	12.1	41.75
5	9	2012	25.39	23.49	NA	NA	NA	15.66	4.25
6	9	2012	25.71	23.42	NA	NA	NA	15.26	8.55
7	9	2012	26.93	23.39	NA	NA	NA	16.31	14.65
8	9	2012	25.06	23.8	NA	NA	NA	4.5	2.2
9	9	2012	25.37	23.41	NA	NA	NA	13.46	30.25
10	9	2012	25.85	23.65	NA	NA	NA	15.16	3.4
11	9	2012	25.51	23.32	NA	NA	NA	15.44	2.4
12	9	2012	25.58	23.52	NA	NA	NA	14.93	8
13	9	2012	25.4	23.34	NA	NA	NA	13.5	8.25
14	9	2012	27.59	23.29	NA	NA	NA	15.62	0.55
15	9	2012	27.23	23.71	NA	NA	NA	17.14	0
16	9	2012	24.6	23.3	NA	NA	NA	10.84	13.5
17	9	2012	27.14	23.14	NA	NA	NA	16.09	9.4
18	9	2012	27.1	23.39	NA	NA	NA	17.32	22
19	9	2012	25.22	23.25	NA	NA	NA	17.24	5.5
20	9	2012	25.53	23.68	NA	NA	NA	12.6	10.12
21	9	2012	25.83	23.44	NA	NA	NA	16.85	15.1
22	9	2012	25.72	23.77	NA	NA	NA	14.29	5.08
23	9	2012	26.25	23.56	NA	NA	NA	19.4	12.23
24	9	2012	27.7	23.64	NA	NA	NA	18.97	0
25	9	2012	26.81	23.78	NA	NA	NA	15.52	1.5
26	9	2012	26.42	23.98	NA	NA	NA	10.84	1.95
27	9	2012	25.01	23.77	NA	NA	NA	14.9	0
28	9	2012	25.93	23.72	NA	NA	NA	11.638	2.6
29	9	2012	26.03	23.98	NA	NA	NA	6.05	11.3
30	9	2012	25.84	23.57	NA	NA	NA	14.76	11
1	10	2012	26.02	23.94	NA	NA	NA	15.16	14.2
2	10	2012	25.58	23.65	NA	NA	NA	12.64	0.15
3	10	2012	26.68	24.06	NA	NA	NA	19.04	0.5
4	10	2012	25.64	24.08	NA	NA	NA	9.18	10.04
5	10	2012	26.52	24.09	NA	NA	NA	18.47	7
6	10	2012	25.7	24	NA	NA	NA	8.5	0
7	10	2012	27.52	23.42	NA	NA	NA	20.12	0
8	10	2012	25.59	23.92	NA	NA	NA	14.98	8.85
9	10	2012	27.2	24.02	NA	NA	NA	12.96	3.9
10	10	2012	26.59	24.11	NA	NA	NA	20.3	11.6
11	10	2012	27.08	24.43	NA	NA	NA	16.96	1.35
12	10	2012	26.45	24.24	NA	NA	NA	19.3	1.75
13	10	2012	27.69	24.13	NA	NA	NA	20.05	0
14	10	2012	27.78	24.27	NA	NA	NA	18.973	4.8
15	10	2012	26.14	24.15	NA	NA	NA	17.39	30.05
16	10	2012	26.59	24.23	NA	NA	NA	19.15	37.25
17	10	2012	25.88	24.22	NA	NA	NA	15.88	10.75
18	10	2012	26.95	23.88	NA	NA	NA	16.78	0
19	10	2012	26	24.04	NA	NA	NA	11.95	8.25
20	10	2012	26.75	23.45	NA	NA	NA	19.69	0
21	10	2012	27.14	23.99	NA	NA	NA	19.37	0.25
22	10	2012	26.36	24.22	NA	NA	NA	15.52	17.5
23	10	2012	26.96	23.85	NA	NA	NA	17.28	1.45
24	10	2012	26.02	23.32	NA	NA	NA	15.88	0.65
25	10	2012	27.3	23.63	NA	NA	NA	19.84	0.1
26	10	2012	26.78	24.23	NA	NA	NA	18.29	5.1
27	10	2012	26.77	24.22	NA	NA	NA	9.9	21.1
28	10	2012	27.12	24.18	NA	NA	NA	18.25	0
29	10	2012	27.25	24.99	NA	NA	NA	19.58	7.75
30	10	2012	27.61	24.68	NA	NA	NA	19.915	0
31	10	2012	27.4	24.63	NA	NA	NA	20.09	1.05
1	11	2012	28.16	24.49	NA	NA	NA	21.74	0
2	11	2012	27.9	24.89	NA	NA	NA	20.09	0
3	11	2012	27.44	24.56	NA	NA	NA	20.74	0
4	11	2012	27.95	24.68	NA	NA	NA	20.41	0
5	11	2012	27.84	24	NA	NA	NA	20.45	0.25
6	11	2012	26.63	24.68	NA	NA	NA	19.08	16.85
7	11	2012	26.72	24.25	NA	NA	NA	15.66	19.6
8	11	2012	27.04	24.3	NA	NA	NA	18.9	9.6
9	11	2012	26.14	24.34	NA	NA	NA	9.47	7.85
